kind,etag,id,contentDetails.videoId,contentDetails.videoPublishedAt
youtube#playlistItem,wzsVjQ0U9M-EIrO5VCTA61-ffIk,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lnd0dmx5RkR4NjNv,wtvlyFDx63o,2013-06-03T23:11:27Z
youtube#playlistItem,sq9EfBMFWfF3_1UtM0mVJxRmY48,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlhTWllkVGdNTXA4,XSZYdTgMMp8,2013-06-03T22:58:33Z
youtube#playlistItem,i8Y4onJy1IA465PtByrDQJA-yP4,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LkpJRlZIUGRTaklF,JIFVHPdSjIE,2013-06-02T05:17:16Z
youtube#playlistItem,rzj_S3jyahi9wLi2f-hmDMu4vD0,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LnlTZllvNHd4WW9N,ySfYo4wxYoM,2013-06-01T05:11:06Z
youtube#playlistItem,7jLbMMz21mUGQgGoc66HBEjF9JI,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lk8yYWZONnA4NGJZ,O2afN6p84bY,2013-05-30T23:57:03Z
youtube#playlistItem,50KUfIqKhPUFN8rRo9cG0gXr1DM,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmsxOXJWc3otV0NB,k19rVsz-WCA,2013-05-30T16:24:20Z
youtube#playlistItem,ia1XnA-ngkLtq8LCivbGDMHjpjI,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LnR4WF9ianByRV9r,txX_bjprE_k,2013-05-27T03:20:47Z
youtube#playlistItem,a-He4YUmZ0IHgB-BVm76bF3ZWdM,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lk42RWx4SjhmczdN,N6ElxJ8fs7M,2013-05-27T00:25:03Z
youtube#playlistItem,IK-qhqkcnvlyu8rj3oai4F_gXhs,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjZEWXBiLUZKLUZV,6DYpb-FJ-FU,2013-05-27T00:00:56Z
youtube#playlistItem,-YDINreOIcYD3EbCP-e-SVXJYnc,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lk9rbG1BdVJpMlNR,OklmAuRi2SQ,2013-05-26T17:33:02Z
youtube#playlistItem,PDXeu-jhHiOovXhdHe9AR4Yy2Kc,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LkkxVmVXeXNyRUQw,I1VeWysrED0,2013-05-26T17:12:38Z
youtube#playlistItem,vpWWFq0HO9S3FeOAiKViPLuax2M,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlVpdGIwRUhoMmEw,Uitb0EHh2a0,2013-05-26T16:33:07Z
youtube#playlistItem,HCqpFm6Wh1gxP72fhkcsprQqfZ8,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lk1QMUtmSFlneXY0,MP1KfHYgyv4,2013-05-25T18:44:18Z
youtube#playlistItem,OkvFz1IFn3xXSpHqi85mzVrYhyg,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LnhLeUwxT080N0xz,xKyL1OO47Ls,2013-05-24T04:18:55Z
youtube#playlistItem,wgCYlVbvvnegIM88CEQshKmo0lQ,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmszdTlZYzNGWFVn,k3u9Yc3FXUg,2013-05-22T00:09:54Z
youtube#playlistItem,MDrksp_qqeiIT2DuBGPasrd3qus,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlVSTGFkeExuVlpZ,URLadxLnVZY,2013-05-21T23:59:11Z
youtube#playlistItem,SuLcXtUJk0H5YsI5m0vzYwPdhQc,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lnc4eG5keTVGN184,w8xndy5F7_8,2013-05-18T17:03:50Z
youtube#playlistItem,k_ZvNETgYT9rcUHZ_EeQjCqbS5g,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LnVxenBUODFES1pZ,uqzpT81DKZY,2013-05-18T16:45:09Z
youtube#playlistItem,iyednuxzrrsHtDcYxaVC7RU0p0o,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LkZRSTZPLVNWS2V3,FQI6O-SVKew,2013-05-13T17:14:37Z
youtube#playlistItem,aeHGJwm7lg_-D0w3FTS58EEik5A,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmdFODg0Yld4dlVZ,gE884bWxvUY,2013-05-13T16:54:56Z
youtube#playlistItem,DKJ98kmTDw98umI4dn2PNQMizUM,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjVkRTJGYTNtcVd3,5dE2Fa3mqWw,2013-05-13T16:50:12Z
youtube#playlistItem,uSspazx89b439EOgToYKAU9f7BE,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjRrVU4wNHBHRTVv,4kUN04pGE5o,2013-05-13T16:44:45Z
youtube#playlistItem,McJhtWelfNOYRuSEmrYJRccnXkY,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlJ6VjhXVlFTakpB,RzV8WVQSjJA,2013-05-13T16:41:21Z
youtube#playlistItem,DthBQuAsphqKqZWiawDEL7XlTKY,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlNpNEU2VlJ6OWgw,Si4E6VRz9h0,2013-05-13T16:37:16Z
youtube#playlistItem,bNy46G0FE2aAym6Zs3dw4vHl_gE,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmhSOFh3MDk4cmRj,hR8Xw098rdc,2013-05-11T19:17:34Z
youtube#playlistItem,1eam33j588Abqr1osCaRATko9tI,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmpnRkFmalVuaEV3,jgFAfjUnhEw,2013-05-09T16:36:16Z
youtube#playlistItem,Iy-qjaJWH7rMB3XcZXjHPblfW1c,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlE5VnRRQ1k0Q1Mw,Q9VtQCY4CS0,2013-05-08T02:03:28Z
youtube#playlistItem,NQJ94h8_1wocv5xZ2UHnSMC6jK0,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjY1b2hZckdTWWxV,65ohYrGSYlU,2013-05-07T21:57:24Z
youtube#playlistItem,VC-STnqD2yh8p_Cka13uOYDdy7o,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LklZaEpIZFpCVHZV,IYhJHdZBTvU,2013-05-07T21:35:31Z
youtube#playlistItem,XTRRFOuLoDPlojl8GJ0aeboKhZk,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LkZVS21LeHBqV0tR,FUKmKxpjWKQ,2013-05-07T21:26:06Z
youtube#playlistItem,YOQZO_Dr4QD4oHyZluFpmScF700,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LkxBaHNHeUZ1anhj,LAhsGyFujxc,2013-05-07T14:22:12Z
youtube#playlistItem,yi_DXbFXHkt9j_nppwq_GuEt5wc,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjdoSGwwRHFnMnpr,7hHl0Dqg2zk,2013-05-07T05:38:54Z
youtube#playlistItem,DUcLXl2qJaTlXu1E55r44k1grJA,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Llp6eWgwMXllMVBr,Zzyh01ye1Pk,2013-05-07T05:19:14Z
youtube#playlistItem,hveRPubvsrXwIpSFTuSDMJ_mlMo,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjRxNHp0SGlMX2NF,4q4ztHiL_cE,2013-05-07T04:46:23Z
youtube#playlistItem,PUCy6C4SkT_uVctWYVsoGNPScIg,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lm1zcGFGVTNwT0tJ,mspaFU3pOKI,2013-05-07T04:25:25Z
youtube#playlistItem,6AlK0pC3ZH9itxZXH8dZVtA2S2E,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjBsX3l1U0E2UVBN,0l_yuSA6QPM,2013-05-06T23:22:06Z
youtube#playlistItem,iAAGtVAkpsJ_DIaC6YntZZoEcNs,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjZSX2FTNWxjWm00,6R_aS5lcZm4,2013-05-06T22:43:15Z
youtube#playlistItem,ZwVDqv_m0KE6jXZs7ChhoneH5hA,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjQwNERYM2NucGFZ,404DX3cnpaY,2013-05-05T16:40:34Z
youtube#playlistItem,1x9FYL04IZiOQ9tE4p1lWIGlvgs,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmItRV9GUlpxXzFV,b-E_FRZq_1U,2013-05-05T16:30:48Z
youtube#playlistItem,yG36By-dHeP9Yw1iMiWvUKPHAR0,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LkdpY0h2TXpRSGtz,GicHvMzQHks,2013-05-03T03:19:11Z
youtube#playlistItem,bjaR8q93GaGS-ueHXcD_Po2rZ-k,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmR0R2pOcDBXcE9V,dtGjNp0WpOU,2013-05-02T21:05:34Z
youtube#playlistItem,70aQx28jj-bp9iY0OqFgAyPEp_U,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lm8wbVp5bG13dUMw,o0mZylmwuC0,2013-05-02T20:42:15Z
youtube#playlistItem,Hs7kV_fkQKlBM9d28YX9OikBLrc,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LkhYWEo4UzFlZ19B,HXXJ8S1eg_A,2013-05-02T20:34:26Z
youtube#playlistItem,7v7dXJdZLr8hB0kHrZCEDCSsPig,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjFXdmpwUE5RSDU4,1WvjpPNQH58,2013-05-02T20:21:55Z
youtube#playlistItem,Su_s_mVM7A_CSa6DnDut4J2k5vY,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lm1DUWROQ3F1S3NZ,mCQdNCquKsY,2013-05-01T20:23:18Z
youtube#playlistItem,9XiCllcTr4xbqlrlKLq6YuGNwbw,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LnpneC1EeEZ4WXNn,zgx-DxFxYsg,2013-04-29T17:28:32Z
youtube#playlistItem,J9YCpvMamxPcAA_bkiMLPKlEu6Y,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmhLcEl5bGxXSGNR,hKpIyllWHcQ,2013-04-29T14:44:08Z
youtube#playlistItem,UmtH48_LPXU0cOFRlhkzNC2is3U,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjYyQnNJUWpia1Vv,62BsIQjbkUo,2013-04-29T04:26:16Z
youtube#playlistItem,U73bY226Afd8A5SAXxmEvoq-vIQ,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjBUaUg1WmFrb2pZ,0TiH5ZakojY,2013-04-27T21:58:02Z
youtube#playlistItem,eRzh6Dbyv6HZMgnQbGN_9_gmXdc,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjBneTRSSmhEWmww,0gy4RJhDZl0,2013-04-26T18:23:39Z
youtube#playlistItem,kYgsBcVjGCzz_X8_xm5GwIWG7zA,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjhoVm5Tbl9aQjF3,8hVnSn_ZB1w,2013-04-26T15:03:30Z
youtube#playlistItem,coKq6NDNrJ-2xEIY-ihWcinAUA0,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjBfYVJlNXFMcEgw,0_aRe5qLpH0,2013-04-26T05:14:07Z
youtube#playlistItem,p2zRo6d2CR0L5TpkzGcc0UEnOgk,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lnpud1JJWk9rM3lv,znwRIZOk3yo,2013-04-26T05:05:47Z
youtube#playlistItem,ArBIld5e7xgMKYB0toD3_YALmkM,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjlJa3JnQ2JvTDFr,9IkrgCboL1k,2013-04-25T16:26:47Z
youtube#playlistItem,ksN2DeoVoBSdHvbTrUyfocmGcQ0,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlRzZHRnaHFFdW9N,TsdtghqEuoM,2013-04-25T16:23:10Z
youtube#playlistItem,mv586iG1jSoAjXHHcDXLivesBBQ,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjhoTHMyWDlWcGlJ,8hLs2X9VpiI,2013-04-24T18:53:20Z
youtube#playlistItem,-BAzZOnq-KtbI3A_5JxCJT-xoPA,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlA5RzY3Y1JrOXZz,P9G67cRk9vs,2013-04-24T18:41:32Z
youtube#playlistItem,rlBFDjlT3-V1cuHYfHAD-PwAfr8,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LndjTG1hRkVmX0RB,wcLmaFEf_DA,2013-04-24T18:10:57Z
youtube#playlistItem,coa4xRq7dU99A92mTy-Ck_Bt91A,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlVlbXdfRWMtSU0w,Uemw_Ec-IM0,2013-04-24T17:43:10Z
youtube#playlistItem,iPaW1HKj6y_zXHSCW0Ic3j-l1Ac,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmpDeUVMbGhiWWFZ,jCyELlhbYaY,2013-04-23T23:29:21Z
youtube#playlistItem,I4kMKuvHoguR1rgM5_HLCJwCIlk,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LnhKVUZMRy1ReG9j,xJUFLG-Qxoc,2013-04-23T06:00:51Z
youtube#playlistItem,ow1EeYMBe5ITLNArYfXRoXsZPdE,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlMwVHFXVlZoSUR3,S0TqWVVhIDw,2013-04-22T19:48:27Z
youtube#playlistItem,P0EgoXTdhMJTSfhMR_OUnYn7RXc,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lm9OOWl5TEt0NWc4,oN9iyLKt5g8,2013-04-20T21:01:46Z
youtube#playlistItem,3MH2g1lRHUIzdbWOz_zlnrNtnIo,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lmp4b1RwMUpWR3RJ,jxoTp1JVGtI,2013-04-20T20:34:10Z
youtube#playlistItem,RBD4Ks7r9MH_LCc94IrNv9jAq10,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LkZ5VE9QRGtWa0J3,FyTOPDkVkBw,2013-04-20T19:57:33Z
youtube#playlistItem,z8w2BT4BOg63AiJbkB8QJuuiMpY,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjhUajRpUnB4bGg4,8Tj4iRpxlh8,2013-04-19T23:34:02Z
youtube#playlistItem,n_aq6aVXOsZFy_OGWwnqdtcIuYM,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmZRb290dmlneWVn,fQootvigyeg,2013-04-19T04:14:43Z
youtube#playlistItem,gsDUA9fqd5p68eyavsdlExLAC9I,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlNWb3E3QlZBUnZB,SVoq7BVARvA,2013-04-19T02:13:51Z
youtube#playlistItem,HZnCp-MhEMJeMfvyI9OvppUu0Gw,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LnZZbzNFa3QwRjk4,vYo3Ekt0F98,2013-04-08T20:27:11Z
youtube#playlistItem,U0HgL3r6CR-NeFzxJPDmr6_LHyU,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmlUYU9udXoxMXY0,iTaOnuz11v4,2013-04-03T06:28:23Z
youtube#playlistItem,2QQdNcPkVR8Re7jAmX4Jcj4gHiM,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LkZ2UlNMY29HMm9n,FvRSLcoG2og,2013-04-03T05:31:13Z
youtube#playlistItem,h8vrIQ4LOfKTey6Q-_Gvdssrkc0,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LkYxRFZGTG1iRE5r,F1DVFLmbDNk,2013-03-18T23:21:03Z
youtube#playlistItem,hrTh2j9Z-062ySm4ys2BAtFXAWo,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LkVMcDBzMnR4SDQw,ELp0s2txH40,2013-03-16T23:03:20Z
youtube#playlistItem,y827FPyI_OfL6Lm0fP8s2-4h1rc,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlpYRVVYazQzVVc0,ZXEUXk43UW4,2013-03-16T17:48:08Z
youtube#playlistItem,cMWWbCuuMyzR3J7FfqT3TQVpwDs,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lk4wa0UyS1g0WDln,N0kE2KX4X9g,2013-03-15T20:25:32Z
youtube#playlistItem,Qv5Ey1-hqmGJDq3ARKV3j-0i5nc,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Llo5RUowc0NEZ09F,Z9EJ0sCDgOE,2013-03-09T14:57:45Z
youtube#playlistItem,wImCJBDuKptkX3fz_IUZuppVgfI,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlE5bzhzWjhtNElJ,Q9o8sZ8m4II,2013-03-07T00:16:38Z
youtube#playlistItem,iyZXAyYAbYgjKZvVsIY-Sev8_Cw,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LktyWGRpRWIxaU84,KrXdiEb1iO8,2013-03-06T17:40:55Z
youtube#playlistItem,vCMzclng-xsn501ZEMxB93MlAGk,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LkdCbzZud3J0cVhr,GBo6nwrtqXk,2013-03-06T17:21:55Z
youtube#playlistItem,6wfIgp4LEZVDMSrS1fbmM0fBVps,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjNpZnFEXzE4RExV,3ifqD_18DLU,2013-03-05T19:34:29Z
youtube#playlistItem,kEG4kcA1jtmf-B29oYfME4_NIkc,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Llo1d2lTTHM0eTlr,Z5wiSLs4y9k,2013-03-05T13:12:59Z
youtube#playlistItem,buiNA_mi3y8zf3mNlgusXg4lErU,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmVBcUtLRHdtV2Rj,eAqKKDwmWdc,2013-03-04T17:17:33Z
youtube#playlistItem,IR7BgXL-KPsYzcGioa6cVfj9GjQ,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjVqTkpWcHhzMTBV,5jNJVpxs10U,2013-03-03T03:04:56Z
youtube#playlistItem,2J6R74TFnC2HZJWXV3fI9oMX6FY,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lk1pSHBlek5FbF9R,MiHpezNEl_Q,2013-03-02T04:24:03Z
youtube#playlistItem,I4AtVgot7zoSsMErHHvTTjrWGbM,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LngxdFBnWFM1Ujc4,x1tPgXS5R78,2013-03-01T05:33:21Z
youtube#playlistItem,62ZwHwO5u01qp2vJmi9UOvSC9BA,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmdodHR6WUw1R2ZF,ghttzYL5GfE,2013-02-28T17:01:55Z
youtube#playlistItem,kDd5wKUDaGhZrMMM_ODO3GK47Q4,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjdvSVh3SEFYekp3,7oIXwHAXzJw,2013-02-28T16:01:17Z
youtube#playlistItem,3yKlae7I3fgRwvnO_E-rMNRnlSg,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjlSTkRSZnpncUln,9RNDRfzgqIg,2013-02-28T15:13:21Z
youtube#playlistItem,vdgxF-fBhGzJvvFtpteMpUvLII0,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lm93cVdYZ2Y5YWxn,owqWXgf9alg,2013-02-26T23:03:52Z
youtube#playlistItem,TSJ_IdB4hR2kbSVB6Kkt6Ee2HsU,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lmx0UTc2SHNxbnVV,ltQ76HsqnuU,2013-02-23T05:34:25Z
youtube#playlistItem,dFwZZ45N4N4aTG7w4PiyWt3_BSo,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lml3RXJHYzNSV21N,iwErGc3RWmM,2013-02-22T00:20:42Z
youtube#playlistItem,apPotSQ5XRIxMbHJg7i3-noY-3M,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmhIR1pTSUZlTjdR,hHGZSIFeN7Q,2013-02-22T00:19:04Z
youtube#playlistItem,Gql_3_F7TSArRCe1BO_vNd5oSAI,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlFmdnJZVF9mVWRZ,QfvrYT_fUdY,2013-02-22T00:01:12Z
youtube#playlistItem,0Pi2yjLbA1ipZesUOcNUx-5ZO7s,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LksyM2dITXYza1hF,K23gHMv3kXE,2013-02-18T01:07:39Z
youtube#playlistItem,jq270WyhlaYWb39uH9ZShApPCYI,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmFlUVQ0NlVYVWV3,aeQT46UXUew,2013-02-17T01:19:55Z
youtube#playlistItem,OapEzj-Xmof7YYRWeHq70rsWNo0,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjBIWDJPZ1Q5dVBn,0HX2OgT9uPg,2013-02-15T22:52:08Z
youtube#playlistItem,tgmxTViVgIM3ZokhyDJC3hXKB3g,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LklxeFJ5YmpBdGJR,IqxRybjAtbQ,2013-02-15T06:27:36Z
youtube#playlistItem,XrWvENhjLp5lQ7iUmlMa9UtFibs,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lkwwdmtjb0JpVW5j,L0vkcoBiUnc,2013-02-15T05:32:18Z
youtube#playlistItem,xa6WIKwQ2UusLyVPCBQx5D8i4g4,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjhqcWZLak9HSVpn,8jqfKjOGIZg,2013-02-15T02:59:59Z
youtube#playlistItem,vGEGcNAFB9wVXnRd_45ECA-n8MU,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LnJobmNIOGp1WUJ3,rhncH8juYBw,2013-02-14T18:50:32Z
youtube#playlistItem,0hHz07442cqsReceBmJAO1zseIc,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjRFX1FmazlXUDBJ,4E_Qfk9WP0I,2013-02-14T04:51:00Z
youtube#playlistItem,F29-hKycM2hh7RBSQxH79lD566s,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjBrN25IczlXbmo0,0k7nHs9Wnj4,2013-02-13T23:14:35Z
youtube#playlistItem,siS8T6E3EHtglr6qi7BBwhEY_Uk,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjM4eXdhcVA0X3Nz,38ywaqP4_ss,2013-02-13T22:45:43Z
youtube#playlistItem,tuVUTfUqFPErUtjiq45S-i2K3wI,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlpmMFhsOV9FUzJz,Zf0Xl9_ES2s,2013-02-13T17:23:43Z
youtube#playlistItem,5CG62dW88nUXZaV63sNHb476Lzk,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lk9SbmJZZldSUWFn,ORnbYfWRQag,2013-02-10T16:40:42Z
youtube#playlistItem,JcEsZzqj9wXWaD1Vo0Z6v9dzraY,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlNEdzFYS2VlN0hn,SDw1XKee7Hg,2013-02-10T05:33:44Z
youtube#playlistItem,-ugOrYsioKASWwNBXgHQLF9_UNE,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Ljh5bHpNS0EyOXZV,8ylzMKA29vU,2013-02-10T05:17:25Z
youtube#playlistItem,t4XwzI_cxKlobq4BfIDOsy7C8ic,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LkYtTnF6dFRnZ3Fn,F-NqztTggqg,2013-02-09T22:36:16Z
youtube#playlistItem,KlT-tImUd-9QOrQiishWRVuQ8Bs,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lkx0M2lxU1BpeXBv,Lt3iqSPiypo,2013-02-09T22:22:37Z
youtube#playlistItem,N06XN4LjATHPrhYE6ad-z6VehVQ,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LmRMOEE3WGlQRnJv,dL8A7XiPFro,2013-02-09T22:09:57Z
youtube#playlistItem,LRBd7XqH87iNr2mmCUpyTmcLl4M,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LkVKb2V3a3lCOEtJ,EJoewkyB8KI,2013-02-09T22:02:50Z
youtube#playlistItem,FNFVWIXStGvYmO_nXlXkUmrY1ic,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LkNqcW9PYUR1dTAw,CjqoOaDuu00,2013-02-08T22:37:15Z
youtube#playlistItem,nocH_mhJ8XTFYDOaE7u5eiVIRgE,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lk1GY3kxVTBzNFlZ,MFcy1U0s4YY,2013-02-08T05:01:48Z
youtube#playlistItem,Xk9B_aDsqZ5_aBaeQXVVM2-jQes,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LnIyRWRPaWpBcXY0,r2EdOijAqv4,2013-02-08T02:29:14Z
youtube#playlistItem,X0CURhkuhROgvVHL4njr8B4ETwo,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlMxczJYZWV5QS0w,S1s2XeeyA-0,2013-02-08T02:12:41Z
youtube#playlistItem,gbvN6HWyJeqaBN5-x3E5-b7rvQ0,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LnNpX3hXYks4UjlN,si_xWbK8R9M,2013-02-07T14:54:54Z
youtube#playlistItem,WwUMUR1tsNt_VDpYg4kU65Q_JoU,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lks4TkwyUnd2MHUw,K8NL2Rwv0u0,2013-02-06T01:57:13Z
youtube#playlistItem,cvrqSZMB_vSx8akC9ns89ozgdvM,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LnhZMzU5VU81T21z,xY359UO5Oms,2013-02-05T23:37:36Z
youtube#playlistItem,aDtzhxw90Q8TVIxZPZc-hyCmhyk,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlEzZWpMWUl2eXFn,Q3ejLYIvyqg,2013-02-05T22:02:29Z
youtube#playlistItem,I5Y8zIYzvhrzMsMaG6ujBsaBzFE,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lk4tZGU2Z0l6V2Rr,N-de6gIzWdk,2013-02-05T21:39:43Z
youtube#playlistItem,YHr9e7hJUxc7Fx9OmK6GT0BqQog,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3Lmh4SFV5Zmw4bGpJ,hxHUyfl8ljI,2013-02-05T21:28:54Z
youtube#playlistItem,WMmWHTUblLqHkJtnS4C8AYThBu8,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LlRIWHU0b2cwc1d3,THXu4og0sWw,2013-02-05T02:48:23Z
youtube#playlistItem,ZDD8bWMEqPbw-iWK5RDqf_ov7y8,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LnF1ejBvd3JNSzFZ,quz0owrMK1Y,2013-02-04T04:31:36Z
youtube#playlistItem,z0dRPsD_QymczoTbKzbVeP--CjU,VVUyRW5JX0kyX1NEcFRfV1lYRXNsVWl3LjRNNnhTaVdOSllF,4M6xSiWNJYE,2013-02-04T03:36:26Z
